EFT_PERIODO	EFT_VIVIENDA	EFT_HOGAR	EFT_MIEMBRO	EFT_SEXO	EFT_EDAD	EFT_PARENTESCO_CON_JEFE	EFT_ESTADO_CIVIL	EFT_ALFABETISMO	EFT_ULT_ANO_APROBADO	EFT_ULT_NIVEL_ALCANZADO	EFT_SE_MATRICULO	EFT_TANDA_ASISTE	EFT_TIPO_CENTRO	EFT_MOTIVO_NO_ASISTE	EFT_MUNICIPIO_RESIDE	EFT_ZONA_RESIDE	EFT_PAIS_RESIDE	EFT_TIEMPO_RESIDENCIA	EFT_RAZON_TRASLADO	EFT_FACTOR_EXP	EFT_ESTRATO	EFT_UPM	EFT_CANT_MIEMBROS	EFT_NOMBRE_MIEMBRO	EFT_SE_MATRICULO_TEXTO	EFT_NUEVO_FACTOR_CENSO	EFT_FACTOR_EXP_CENSO1993	EFT_MOTIVO_NO_ASISTE_ESP	EFT_TANDA_ASISTE_ESP	EFT_RAZON_TRASLADO_ESP	EFT_MIEMBRO_AFILIADO_SEGURO	EFT_SEGURO_ESTA_AFILIADO	EFT_SEGURO_ESTA_AFILIADO_ESP	EFT_TIPO_AFILIADO	EFT_FACTOR_EXP_ANUAL
1/2000	4,321	1	3	2	14	3	6	1	5	2	2	2	2	0	705	1	647	1	0	506	8	433	7				555								
1/2000	4,321	1	4	2	14	3	6	1	5	2	2	2	2	0	705	1	647	1	0	506	8	433	7				555								
1/2000	4,321	1	5	2	12	3	6	1	4	2	2	2	2	0	705	1	647	1	0	506	8	433	7				555								
1/2000	4,321	1	6	2	3	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	7				555								
1/2000	4,321	1	7	2	4	3	6	0	0	7	1	1	2	0	705	1	647	1	0	506	8	433	7				555								
1/2000	4,322	1	1	1	35	1	1	1	5	2	7	0	0	2	705	1	647	1	0	506	8	433	6				555								
1/2000	4,322	1	2	2	30	2	1	1	2	2	7	0	0	4	705	1	647	1	0	506	8	433	6				555								
1/2000	4,322	1	3	2	9	3	6	1	2	2	2	1	2	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,322	1	4	2	7	3	6	1	1	2	2	1	2	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,322	1	5	2	5	3	6	0	3	1	2	1	2	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,322	1	6	1	0	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,323	1	1	1	30	1	1	1	6	2	7	0	0	2	705	1	647	1	0	506	8	433	6				555								
1/2000	4,323	1	2	2	27	2	1	1	6	2	7	0	0	4	705	1	647	1	0	506	8	433	6				555								
1/2000	4,323	1	3	2	6	3	6	2	0	7	2	1	2	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,323	1	4	1	5	3	6	0	0	7	7	0	0	7	705	1	647	1	0	506	8	433	6				555								
1/2000	4,323	1	5	2	3	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,323	1	6	1	1	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	6				555								
1/2000	4,324	1	1	1	50	1	1	1	3	3	7	0	0	3	705	1	647	1	0	506	8	433	6				554								
1/2000	4,324	1	2	2	45	2	1	1	4	2	7	0	0	4	705	1	647	1	0	506	8	433	6				554								
1/2000	4,324	1	3	1	15	3	6	1	4	2	2	2	2	0	705	1	647	1	0	506	8	433	6				554								
1/2000	4,324	1	4	1	10	3	6	1	2	2	2	1	2	0	705	1	647	1	0	506	8	433	6				554								
1/2000	4,324	1	5	1	8	3	6	2	3	1	2	1	2	0	705	1	647	1	0	506	8	433	6				554								
1/2000	4,324	1	6	2	5	3	6	0	0	7	7	0	0	9	705	1	647	1	0	506	8	433	6				554								
1/2000	4,325	1	1	1	28	1	1	1	6	2	7	0	0	4	705	1	647	1	0	506	8	433	3				554								
1/2000	4,325	1	2	2	25	2	1	1	3	2	7	0	0	4	705	1	647	1	0	506	8	433	3				554								
1/2000	4,325	1	3	1	1	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	3				554								
1/2000	4,326	1	1	1	23	1	6	1	2	2	7	0	0	4	705	1	647	1	0	506	8	433	1				554								
1/2000	4,327	1	1	1	50	1	1	1	3	2	7	0	0	2	705	1	647	1	0	506	8	433	6				554								
1/2000	4,327	1	2	2	55	2	1	1	4	2	7	0	0	4	705	1	647	1	0	506	8	433	6				554								
1/2000	4,327	1	3	1	20	3	6	1	2	2	7	0	0	4	705	1	647	1	0	506	8	433	6				554								
1/2000	4,327	1	4	1	18	3	6	1	6	2	2	3	2	0	705	1	647	1	0	506	8	433	6				554								
1/2000	4,327	1	5	1	13	3	6	1	4	2	2	1	2	0	705	1	647	1	0	506	8	433	6				554								
1/2000	4,327	1	6	1	19	3	6	2	0	7	7	0	0	6	705	1	647	1	0	506	8	433	6				554								
1/2000	4,328	1	1	1	35	1	1	1	5	2	7	0	0	4	705	1	647	1	0	506	8	433	4				554								
1/2000	4,328	1	2	2	22	2	1	2	2	2	7	0	0	4	705	1	647	1	0	506	8	433	4				554								
1/2000	4,328	1	3	2	2	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	4				554								
1/2000	4,328	1	4	2	0	3	6	0	0	0	0	0	0	0	705	1	647	1	0	506	8	433	4				554								
1/2000	4,329	1	1	1	83	1	1	2	0	7	7	0	0	9	705	1	647	1	0	506	8	433	3				554								
1/2000	4,329	1	2	2	62	2	1	2	0	7	7	0	0	3	705	1	647	1	0	506	8	433	3				554								
1/2000	4,329	1	3	2	4	5	6	0	0	7	7	0	0	7	705	1	647	1	0	506	8	433	3				554								
1/2000	4,330	1	1	1	50	1	1	1	2	2	7	0	0	4	705	1	647	1	0	506	8	433	2				554								
1/2000	4,330	1	2	2	60	2	1	2	0	7	7	0	0	3	705	1	647	1	0	506	8	433	2				554								
1/2000	4,331	1	1	1	56	1	1	1	3	2	7	0	0	7	401	1	647	5	5	203	8	434	4				223								
1/2000	4,331	1	2	2	40	2	1	1	3	2	7	0	0	7	306	0	647	5	5	203	8	434	4				223								
1/2000	4,331	1	3	2	14	3	6	1	5	2	2	1	2	0	1,601	1	647	1	0	203	8	434	4				223								
1/2000	4,331	1	4	1	11	3	6	1	2	2	2	2	2	0	1,601	1	647	1	0	203	8	434	4				223								
1/2000	4,332	1	1	1	36	1	1	1	8	2	7	0	0	2	306	0	647	5	5	203	8	434	7				222								
1/2000	4,332	1	2	2	30	2	1	1	7	2	7	0	0	4	1,601	1	647	1	0	203	8	434	7				222								
1/2000	4,332	1	3	1	12	3	6	1	3	2	2	1	2	0	1,601	1	647	1	0	203	8	434	7				222								
1/2000	4,332	1	4	1	11	3	6	1	3	2	2	1	2	0	1,601	1	647	1	0	203	8	434	7				222								
1/2000	4,332	1	5	1	7	3	6	2	1	2	2	2	2	0	1,601	1	647	1	0	203	8	434	7				222								
1/2000	4,332	1	6	1	4	3	6	0	0	7	7	0	0	7	1,601	1	647	1	0	203	8	434	7				222								
1/2000	4,332	1	7	1	3	3	6	0	0	0	0	0	0	0	1,601	1	647	1	0	203	8	434	7				222								
1/2000	4,333	1	1	1	70	1	1	2	0	7	7	0	0	7	306	0	647	5	1	203	8	434	3				222								
1/2000	4,333	1	2	2	60	2	1	2	0	7	7	0	0	7	306	0	647	5	1	203	8	434	3				222								
1/2000	4,333	1	3	2	13	3	6	1	3	2	2	2	2	0	1,601	1	647	1	0	203	8	434	3				222								
1/2000	4,334	1	1	1	34	1	1	2	0	7	7	0	0	2	301	0	647	5	1	203	8	434	8				223								
1/2000	4,334	1	2	2	33	2	1	1	3	2	7	0	0	7	306	0	647	5	1	203	8	434	8				223								
1/2000	4,334	1	3	2	13	3	6	1	3	2	2	2	2	0	1,601	1	647	1	0	203	8	434	8				223								
1/2000	4,334	1	4	2	10	3	6	1	2	2	2	2	2	0	1,601	1	647	1	0	203	8	434	8				223								
1/2000	4,334	1	5	1	8	3	6	1	1	2	2	2	2	0	1,601	1	647	1	0	203	8	434	8				223								
1/2000	4,334	1	6	2	7	3	6	2	1	2	2	2	2	0	1,601	1	647	1	0	203	8	434	8				223								
1/2000	4,334	1	7	2	5	3	6	0	0	7	7	0	0	7	1,601	1	647	1	0	203	8	434	8				223								
1/2000	4,334	1	8	1	2	3	6	0	0	0	0	0	0	0	1,601	1	647	1	0	203	8	434	8				223								
1/2000	4,335	1	1	1	78	1	2	2	0	7	7	0	0	7	301	0	647	5	1	203	8	434	5				223								
1/2000	4,335	1	2	2	74	2	2	2	0	7	7	0	0	7	306	0	647	5	5	203	8	434	5				223								
1/2000	4,335	1	3	1	49	3	6	2	0	7	7	0	0	7	306	0	647	5	5	203	8	434	5				223								
1/2000	4,335	1	4	1	15	5	6	1	3	2	2	1	2	0	1,601	1	647	1	0	203	8	434	5				223								
1/2000	4,335	1	5	1	13	5	6	1	3	2	2	1	2	0	1,601	1	647	1	0	203	8	434	5				223								
1/2000	4,336	1	1	1	66	1	1	1	3	2	7	0	0	2	2,201	0	647	5	1	203	8	434	4				223								
1/2000	4,336	1	2	2	60	2	1	2	0	7	7	0	0	7	306	0	647	5	5	203	8	434	4				223								
1/2000	4,336	1	3	2	13	5	6	1	6	2	2	2	2	0	1,601	1	647	1	0	203	8	434	4				223								
1/2000	4,336	1	4	2	5	5	6	0	0	7	7	0	0	7	401	0	647	3	5	203	8	434	4				223								
1/2000	4,337	1	1	2	65	1	5	2	0	7	7	0	0	7	205	1	647	5	1	203	8	434	4				223								
1/2000	4,337	1	2	2	86	7	5	2	0	7	7	0	0	7	205	1	647	5	5	203	8	434	4				223								
1/2000	4,337	1	3	1	25	3	6	1	3	2	7	0	0	2	1,601	1	647	1	0	203	8	434	4				223								
1/2000	4,337	1	4	2	12	5	6	1	4	2	2	1	2	0	101	0	647	3	5	203	8	434	4				223								
1/2000	4,338	1	1	1	60	1	2	1	4	2	7	0	0	7	301	0	647	5	1	203	8	434	4				223								
1/2000	4,338	1	2	2	40	2	2	2	0	7	7	0	0	4	301	0	647	5	5	203	8	434	4				223								
1/2000	4,338	1	3	1	14	3	6	1	3	2	2	1	2	0	1,601	1	647	1	0	203	8	434	4				223								
1/2000	4,338	1	4	2	12	3	6	1	3	2	2	1	2	0	1,601	1	647	1	0	203	8	434	4				223								
1/2000	4,339	1	1	1	62	1	2	2	0	7	7	0	0	7	306	0	647	5	5	203	8	434	3				223								
1/2000	4,339	1	2	2	60	2	2	1	4	2	7	0	0	7	306	0	647	5	5	203	8	434	3				223								
1/2000	4,339	1	3	1	18	3	6	1	7	2	2	1	2	0	1,601	1	647	1	0	203	8	434	3				223								
1/2000	4,340	1	1	2	55	1	5	1	4	2	7	0	0	7	1,601	1	647	1	0	203	8	434	3				223								
1/2000	4,340	1	2	1	20	3	6	1	4	3	7	0	0	5	1,601	1	647	1	0	203	8	434	3				223								
1/2000	4,340	1	3	2	8	5	6	2	2	2	2	2	2	0	1,601	1	647	1	0	203	8	434	3				223								
1/2000	4,341	1	1	2	24	1	4	2	0	7	7	0	0	9	1,002	1	647	1	0	300	8	435	3				329								
1/2000	4,341	1	2	2	7	3	6	2	0	7	1	2	2	0	1,002	1	647	1	0	300	8	435	3				329								
1/2000	4,341	1	3	2	6	3	6	2	0	7	1	2	2	0	1,002	1	647	1	0	300	8	435	3				329								
1/2000	4,342	1	1	1	31	1	1	2	0	7	7	0	0	9	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,342	1	2	2	29	2	1	1	5	2	7	0	0	9	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,342	1	3	1	10	3	6	1	2	2	2	2	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,342	1	4	1	7	3	6	2	0	7	1	2	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,342	1	5	2	5	3	6	0	0	7	1	2	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,342	1	6	2	3	3	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,343	1	1	1	26	1	1	1	4	2	7	0	0	2	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,343	1	2	2	22	2	1	1	7	2	2	3	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,343	1	3	1	36	11	6	2	0	7	7	0	0	9	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,343	1	4	2	4	3	6	0	0	7	7	0	0	9	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,343	1	5	2	1	3	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,343	1	6	2	0	3	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,344	1	1	1	49	1	1	1	2	2	7	0	0	2	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,344	1	2	2	46	2	1	1	2	2	7	0	0	9	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,344	1	3	1	25	3	6	1	8	2	7	0	0	2	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,344	1	4	1	18	3	6	1	7	2	7	0	0	9	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,344	1	5	1	15	3	6	1	7	2	2	1	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,344	1	6	2	11	11	6	1	3	2	2	2	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,344	1	7	2	13	3	6	1	2	2	2	2	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,345	1	1	1	40	1	1	1	3	5	7	0	0	8	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,345	1	2	2	33	2	1	1	4	3	7	0	0	3	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,345	1	3	1	12	3	6	1	5	2	2	1	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,345	1	4	1	11	3	6	1	3	2	2	2	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,345	1	5	1	10	3	6	1	1	2	2	2	2	0	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,345	1	6	2	4	3	6	0	0	7	7	0	0	9	1,002	1	647	1	0	300	8	435	6				329								
1/2000	4,346	1	1	1	55	1	1	1	3	2	7	0	0	2	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,346	1	2	2	43	2	1	1	2	2	7	0	0	4	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,346	1	3	1	16	3	6	1	6	2	2	1	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,346	1	4	2	14	3	6	1	7	2	2	1	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,346	1	5	2	6	3	6	2	0	7	1	2	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,346	1	6	1	1	5	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,346	1	7	1	1	5	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,347	1	1	1	25	1	6	1	8	2	7	0	0	2	1,002	1	647	1	0	300	8	435	1				328								
1/2000	4,348	1	1	1	35	1	1	1	5	2	7	0	0	2	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,348	1	2	2	30	2	1	1	2	2	7	0	0	5	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,348	1	3	1	15	3	6	1	7	2	2	1	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,348	1	4	2	13	3	6	1	3	2	2	2	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,348	1	5	1	11	3	6	1	3	2	2	2	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,348	1	6	1	9	3	6	1	1	2	2	2	2	0	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,348	1	7	1	5	3	6	0	0	7	7	0	0	9	1,002	1	647	1	0	300	8	435	7				329								
1/2000	4,349	1	1	1	24	1	1	1	4	2	7	0	0	2	1,002	1	647	1	0	300	8	435	4				328								
1/2000	4,349	1	2	2	20	2	1	1	8	2	7	0	0	4	1,002	1	647	1	0	300	8	435	4				328								
1/2000	4,349	1	3	1	2	3	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	4				328								
1/2000	4,349	1	4	2	0	3	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	4				328								
1/2000	4,350	1	1	1	72	1	1	1	2	2	7	0	0	7	1,002	1	647	1	0	300	8	435	4				329								
1/2000	4,350	1	2	2	62	2	1	1	2	2	7	0	0	7	1,002	1	647	1	0	300	8	435	4				329								
1/2000	4,350	1	3	2	23	3	1	1	8	2	7	0	0	5	1,002	1	647	1	0	300	8	435	4				329								
1/2000	4,350	1	4	1	0	5	6	0	0	0	0	0	0	0	1,002	1	647	1	0	300	8	435	4				329								
1/2000	4,351	1	1	2	64	1	5	1	3	2	7	0	0	7	2,205	1	647	1	0	323	8	436	3				354								
1/2000	4,351	1	2	1	34	3	6	1	8	2	3	7	1	0	2,205	1	647	1	0	323	8	436	3				354								
1/2000	4,351	1	3	1	10	5	6	1	3	2	2	2	2	0	2,205	1	647	1	0	323	8	436	3				354								
1/2000	4,352	1	1	1	22	1	1	1	6	2	7	0	0	2	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,352	1	2	2	19	2	1	1	2	2	7	0	0	2	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,352	1	3	2	5	4	6	0	0	7	7	0	0	7	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,352	1	4	1	3	3	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,353	1	1	1	54	1	2	1	3	2	7	0	0	1	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,353	1	2	2	55	2	2	1	3	2	7	0	0	1	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,353	1	3	2	13	3	6	1	4	2	2	1	2	0	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,353	1	4	2	11	11	6	1	3	2	2	2	2	0	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,354	1	1	1	58	1	1	1	4	2	7	0	0	1	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	2	2	44	2	1	1	4	2	7	0	0	7	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	3	1	26	3	6	2	0	7	7	0	0	6	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	4	1	21	3	6	2	0	7	7	0	0	6	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	5	2	12	3	6	1	2	2	2	2	2	0	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	6	2	7	3	6	2	1	2	2	1	2	0	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	7	2	5	3	6	0	0	7	7	0	0	7	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,354	1	8	1	2	3	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	8				354								
1/2000	4,355	1	1	1	31	1	1	1	3	2	7	0	0	2	2,205	1	647	1	0	323	8	436	6				354								
1/2000	4,355	1	2	2	24	2	1	1	3	2	7	0	0	9	2,205	1	647	1	0	323	8	436	6				354								
1/2000	4,355	1	3	2	6	3	6	2	1	1	2	1	2	0	2,205	1	647	1	0	323	8	436	6				354								
1/2000	4,355	1	4	2	5	3	6	0	1	1	1	2	2	0	2,205	1	647	1	0	323	8	436	6				354								
1/2000	4,355	1	5	2	3	3	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	6				354								
1/2000	4,355	1	6	1	0	3	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	6				354								
1/2000	4,356	1	1	1	60	1	2	1	3	2	7	0	0	7	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	2	2	56	2	2	1	5	2	7	0	0	7	2,201	1	647	5	5	323	8	436	11				353								
1/2000	4,356	1	3	2	31	4	3	1	4	3	5	6	2	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	4	1	29	3	1	2	0	7	7	0	0	2	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	5	2	20	12	1	1	4	2	7	0	0	2	2,201	1	647	4	5	323	8	436	11				353								
1/2000	4,356	1	6	2	19	4	6	1	3	3	3	1	2	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	7	1	8	11	6	1	3	2	2	1	2	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	8	2	9	5	6	1	3	2	2	1	2	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	9	2	7	5	6	2	1	2	2	1	2	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	10	2	2	5	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,356	1	11	2	0	5	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	11				353								
1/2000	4,357	1	1	2	60	1	1	1	4	2	7	0	0	7	2,201	1	647	5	5	323	8	436	7				353								
1/2000	4,357	1	2	1	28	3	6	1	4	3	5	3	1	0	2,205	1	647	1	0	323	8	436	7				353								
1/2000	4,357	1	3	1	24	3	1	1	4	3	5	6	2	0	2,205	1	647	1	0	323	8	436	7				353								
1/2000	4,357	1	4	1	17	3	6	1	4	3	7	0	0	5	2,205	1	647	1	0	323	8	436	7				353								
1/2000	4,357	1	5	2	16	3	6	1	1	3	3	1	2	0	2,205	1	647	1	0	323	8	436	7				353								
1/2000	4,357	1	6	1	9	3	6	2	1	2	7	0	0	5	2,205	1	647	1	0	323	8	436	7				353								
1/2000	4,357	1	7	2	19	6	1	1	2	3	3	1	2	0	2,205	1	647	1	0	323	8	436	7				353								
1/2000	4,358	1	1	1	24	1	1	1	2	2	7	0	0	2	2,205	0	647	1	0	323	8	436	5				354								
1/2000	4,358	1	2	2	27	2	1	1	5	2	7	0	0	2	2,205	1	647	1	0	323	8	436	5				354								
1/2000	4,358	1	3	2	5	3	6	0	0	7	7	0	0	7	2,205	1	647	1	0	323	8	436	5				354								
1/2000	4,358	1	4	1	3	3	6	0	0	0	0	0	0	0	2,205	0	647	1	0	323	8	436	5				354								
1/2000	4,358	1	5	1	17	12	6	1	3	2	7	0	0	5	2,205	1	647	1	0	323	8	436	5				354								
1/2000	4,359	1	1	1	69	1	6	2	0	7	7	0	0	7	702	0	647	5	1	323	8	436	3				354								
1/2000	4,359	1	2	1	35	3	6	2	0	7	7	0	0	7	702	0	647	5	1	323	8	436	3				354								
1/2000	4,359	1	3	1	46	9	6	2	0	7	7	0	0	7	702	0	647	5	1	323	8	436	3				354								
1/2000	4,360	1	1	2	71	1	5	2	0	7	7	0	0	7	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,360	1	2	2	51	3	4	1	7	2	7	0	0	7	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,360	1	3	1	25	5	6	1	2	3	7	0	0	2	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,360	1	4	1	2	11	6	0	0	0	0	0	0	0	2,205	1	647	1	0	323	8	436	4				354								
1/2000	4,361	1	1	1	54	1	1	2	0	7	7	0	0	6	304	0	647	5	6	427	8	437	5				468								
1/2000	4,361	1	2	2	48	2	1	2	0	7	7	0	0	2	304	1	647	5	5	427	8	437	5				468								
1/2000	4,361	1	3	2	18	3	6	1	4	2	2	2	2	0	304	1	647	5	5	427	8	437	5				468								
1/2000	4,361	1	4	2	15	3	6	2	0	7	7	0	0	6	407	1	647	1	0	427	8	437	5				468								
1/2000	4,361	1	5	1	12	3	6	1	2	2	2	2	2	0	407	1	647	1	0	427	8	437	5				468								
1/2000	4,362	1	1	1	41	1	2	2	0	7	7	0	0	2	407	1	647	1	0	427	8	437	3				468								
1/2000	4,362	1	2	2	54	2	2	2	0	7	7	0	0	2	301	1	647	5	5	427	8	437	3				468								
1/2000	4,362	1	3	2	45	11	6	2	0	7	7	0	0	7	407	1	647	1	0	427	8	437	3				468								
1/2000	4,363	1	1	1	42	1	1	1	6	2	7	0	0	2	407	1	647	5	1	427	8	437	5				468								
1/2000	4,363	1	2	2	35	2	1	2	0	7	7	0	0	2	301	1	647	5	3	427	8	437	5				468								
1/2000	4,363	1	3	1	19	3	6	2	0	7	7	0	0	2	304	0	647	5	3	427	8	437	5				468								
1/2000	4,363	1	4	1	13	3	6	1	3	2	2	1	2	0	304	0	647	5	3	427	8	437	5				468								
1/2000	4,363	1	5	2	12	3	6	1	2	2	2	2	2	0	304	0	647	5	3	427	8	437	5				468								
1/2000	4,364	1	1	2	26	1	4	2	0	7	7	0	0	2	304	1	647	5	1	427	8	437	1				467								
1/2000	4,365	1	1	1	55	1	1	2	0	7	7	0	0	9	407	1	647	1	0	427	8	437	3				468								
1/2000	4,365	1	2	2	25	2	1	2	0	7	7	0	0	1	407	1	647	1	0	427	8	437	3				468								
1/2000	4,365	1	3	2	22	11	4	2	0	7	7	0	0	6	407	1	647	1	0	427	8	437	3				468								
1/2000	4,366	1	1	1	57	1	1	2	0	7	7	0	0	9	407	1	647	1	0	427	8	437	5				468								
1/2000	4,366	1	2	2	47	2	1	2	0	7	7	0	0	9	407	1	647	1	0	427	8	437	5				468								
1/2000	4,366	1	3	2	25	3	6	1	4	2	7	0	0	1	407	1	647	1	0	427	8	437	5				468								
1/2000	4,366	1	4	1	23	3	6	1	5	2	7	0	0	1	407	1	647	1	0	427	8	437	5				468								
1/2000	4,366	1	5	2	22	3	6	2	0	7	7	0	0	4	407	1	647	1	0	427	8	437	5				468								
1/2000	4,367	1	1	1	36	1	1	1	1	3	7	0	0	2	201	0	647	5	2	427	8	437	4				468								
1/2000	4,367	1	2	2	26	2	1	1	7	2	7	0	0	2	407	1	647	1	0	427	8	437	4				468								
1/2000	4,367	1	3	1	10	3	6	1	3	2	2	3	2	0	407	1	647	1	0	427	8	437	4				468								
1/2000	4,367	1	4	2	8	3	6	1	1	2	2	1	2	0	407	1	647	1	0	427	8	437	4				468								
1/2000	4,368	1	1	2	43	1	3	1	5	2	7	0	0	2	1,002	0	647	5	5	427	8	437	4				468								
1/2000	4,368	1	2	1	22	3	6	1	4	2	7	0	0	1	1,601	0	647	5	5	427	8	437	4				468								
1/2000	4,368	1	3	1	20	3	6	1	5	2	7	0	0	1	1,601	0	647	5	5	427	8	437	4				468								
1/2000	4,368	1	4	1	18	3	6	1	2	2	7	0	0	1	1,601	0	647	5	5	427	8	437	4				468								
1/2000	4,369	1	1	1	46	1	1	1	8	2	7	0	0	2	407	1	647	1	0	427	8	437	3				468								
1/2000	4,369	1	2	2	37	2	1	2	0	7	7	0	0	4	407	1	647	1	0	427	8	437	3				468								
1/2000	4,369	1	3	1	13	11	6	1	3	2	2	2	2	0	407	1	647	1	0	427	8	437	3				468								
1/2000	4,370	1	1	1	54	1	1	2	0	7	7	0	0	2	407	1	647	1	0	427	8	437	2				468								
1/2000	4,370	1	2	2	50	2	1	2	0	7	7	0	0	7	407	1	647	1	0	427	8	437	2				468								
1/2000	4,371	1	1	1	31	1	1	1	4	2	7	0	0	2	304	0	647	5	5	228	8	438	3				250								
1/2000	4,371	1	2	2	20	2	1	1	3	2	7	0	0	9	304	0	647	5	5	228	8	438	3				250								
1/2000	4,371	1	3	2	3	3	6	0	0	0	0	0	0	0	304	1	647	1	0	228	8	438	3				250								
1/2000	4,372	1	1	1	60	1	1	1	2	2	7	0	0	2	304	1	647	1	0	228	8	438	4				250								
1/2000	4,372	1	2	2	54	2	1	1	2	2	7	0	0	9	304	1	647	1	0	228	8	438	4				250								
1/2000	4,372	1	3	1	24	3	6	1	1	2	7	0	0	6	304	1	647	1	0	228	8	438	4				250								
